id,month,gkg_date,url,domain,title,title_source,relevant,sentiment,theme
6586,2025-08,20250826103000,https://www.finanznachrichten.de/nachrichten-2025-08/66270644-openlight-raises-dollar-34m-series-a-to-scale-next-gen-integrated-photonics-for-ai-data-centers-008.htm,finanznachrichten.de,OpenLight Raises $34M Series A to Scale Next-Gen Integrated Photonics for AI Data Centers,live,yes,positive,investment_buildout
6587,2025-08,20250820214500,https://www.wishtv.com/news/politics/panel-advances-rezoning-plans-for-google-data-center-on-indianapolis-farmland/,wishtv.com,Panel advances rezoning plans for Google data center on Indianapolis farmland - Indianapolis News | Indiana Weather | Indiana Traffic | WISH-TV |,live,yes,neutral,policy_regulation
6588,2025-08,20250826093000,https://www.benzinga.com/markets/equities/25/08/47325997/cathie-woods-nuclear-power-bet-boosts-energy-fuels-up-over-110-this-year-expert-hails-uuuus-ability-to-power-ai-data-centers,benzinga.com,"Cathie Wood's Nuclear Power Bet Boosts Energy Fuels, Up Over 110% This Year—Expert Hails UUUU's Ability T - Benzinga",live,no,neutral,other
6589,2025-08,20250813143000,https://www.manilatimes.net/2025/08/13/tmt-newswire/globenewswire/edgemode-and-vertical-data-announce-strategic-collaboration-to-deliver-20-mw-ai-optimized-data-center-in-sweden/2167259,manilatimes.net,"Edgemode and Vertical Data Announce Strategic Collaboration to Deliver 20 MW AI-Optimized Data Center in Sweden

 | The Manila Times",live,yes,positive,investment_buildout
6590,2025-08,20250819103000,https://www.thestar.com.my/news/nation/2025/08/19/tasik-kenyir039s-suitability-as-data-centre-hub-needs-to-be-studied-says-zafrul,thestar.com.my,"Tasik Kenyir's suitability as data centre hub needs to be studied, says Zafrul | The Star",live,yes,neutral,investment_buildout
6591,2025-08,20250814141500,https://www.thestar.com.my/tech/tech-news/2025/08/14/equinix-enters-into-multiple-advanced-nuclear-deals-to-power-data-centers,thestar.com.my,Equinix enters into multiple advanced nuclear deals to power data centers | The Star,live,yes,positive,energy_grid
6592,2025-08,20250802224500,https://www.sanfordherald.com/news/national/trumps-ai-action-plan-roll-back-regulations-build-more-data-centers/article_5024a8c8-46c5-5123-b6d5-684c58e8a8be.html,sanfordherald.com,trumps ai action plan roll back regulations build more data centers,slug,yes,positive,policy_regulation
6593,2025-08,20250813140000,https://thesun.my/malaysia-news/johor-leads-data-centre-investments-with-rm16445-billion-approved-projects-ME14676875,thesun.my,"The Sun Malaysia | The Sun Malaysia | Latest Trending News: National, World and Viral 2026 (15/5/26)",live,no,neutral,other
6594,2025-08,20250819124500,https://www.kait8.com/2025/08/19/inside-look-action-news-5s-joe-birch-tours-growing-xai-data-center/,kait8.com,Inside Look: Action News 5’s Joe Birch tours growing xAI data center,live,yes,positive,investment_buildout
6595,2025-08,20250809150000,https://www.republicanherald.com/2025/08/08/pa-senators-aim-to-fast-track-ai-data-center-development/,republicanherald.com,PA senators aim to ‘fast track’ AI data center development – Pottsville Republican Herald,live,yes,positive,policy_regulation
6596,2025-08,20250807221500,https://cen.acs.org/business/Data-centers-take-plunge/103/web/2025/08,cen.acs.org,Data centers take the plunge,live,yes,positive,tech_operations
6597,2025-08,20250820111500,https://www.wvgazettemail.com/news/energy_and_environment/just-a-formality-dep-ripped-at-meeting-on-planned-mingo-county-data-center-sites/article_71c8f63c-390e-497b-a269-cd916d293b06.html,wvgazettemail.com,DEP ripped at meeting on planned Mingo Co. data center sites | Energy and Environment | wvgazettemail.com,live,yes,negative,environment_water
6598,2025-08,20250815034500,https://www.ksdk.com/article/news/local/st-charles-data-center-open-house-thursday-project-cumulus/63-22682c2b-e87d-4c4e-a3ac-40f8c8648415,ksdk.com,st charles data center open house thursday project cumulus,slug,yes,neutral,investment_buildout
6599,2025-08,20250801031500,https://www.digitimes.com/news/a20250801PD200/foxconn-teco-alliance-ai-data-center-infrastructure.html,digitimes.com,Modular moves: Foxconn enlists Teco to scale sovereign AI infrastructure,live,yes,positive,investment_buildout
6600,2025-08,20250801210000,https://www.spotlightpa.org/news/2025/08/data-centers-ai-utility-commission-electricity-pennsylvania-environment/,spotlightpa.org,Data center ‘tariff’ eyed by PA to protect consumers • Spotlight PA,live,yes,negative,policy_regulation
6601,2025-09,20250929160000,https://www.naturalgasintel.com:443/news/hungry-hungry-data-center-efficiencies-easing-strain-but-complex-models-gobbling-more-capacity/,naturalgasintel.com:443,"Hungry, Hungry Data Center Efficiencies Easing Strain, but Complex Models Gobbling More Capacity",live,yes,neutral,energy_grid
6602,2025-09,20250905181500,https://www.tomshardware.com/tech-industry/google-quietly-removes-net-zero-carbon-goal-from-website-amid-rapid-power-hungry-ai-data-center-buildout-industry-first-sustainability-pledge-moved-to-background-amidst-ai-energy-crisis,tomshardware.com,Google quietly removes net-zero carbon goal from website amid rapid power-hungry AI data center buildout — industry-first sustainability pledge moved to background amidst AI energy crisis | Tom's Hardware,live,yes,negative,environment_water
6603,2025-09,20250923123000,https://www.benzinga.com/news/global/25/09/47812935/huaqin-files-for-hong-kong-ipo-amid-data-center-boom,benzinga.com,Huaqin Files For Hong Kong IPO Amid Data Center Boom  - Benzinga,live,yes,positive,investment_buildout
6604,2025-09,20250901090000,https://www.briefingwire.com/pr/australia-data-center-power-market-industry-trends-size-share-growth-forecast-report-2025-2033,briefingwire.com,"Australia Data Center Power Market: Industry Trends, Size, Share, Growth & Forecast Report 2025-2033",live,yes,positive,energy_grid
6605,2025-09,20250923093000,http://www.sydneysun.com/news/278594672/nextdc-receives-frost-sullivan-2025-australian-competitive-strategy-leadership-recognition-in-the-data-center-services-industry,sydneysun.com,nextdc receives frost sullivan australian competitive strategy leadership recognition in the data center services industry,slug,yes,positive,investment_buildout
6606,2025-09,20250930061500,https://www.fox6now.com/news/microsoft-caledonia-data-center-plans-large-crowd-debates-project,fox6now.com,"Microsoft Caledonia data center; crowd debates project, commission votes | FOX6 Milwaukee",live,yes,neutral,community_opposition
6607,2025-09,20250924120000,https://www.bunburymail.com.au/story/9074274/ai-energy-trilemma-in-sights-of-data-centre-boss/,bunburymail.com.au,"AI 'energy trilemma' in sights of data centre boss | Bunbury Mail | Bunbury, WA",live,yes,neutral,energy_grid
6608,2025-09,20250928104500,https://www.yourthurrock.com/2025/09/28/basildon-council-approves-1-3-billion-ai-data-centre-development/,yourthurrock.com,Basildon Council approves £1.3 Billion AI Data Centre Development - Your Thurrock,live,yes,positive,investment_buildout
6609,2025-09,20250917050000,https://fox56.com/news/local/proposal-for-new-data-center-power-line-faces-opposition-in-luzerne-county,fox56.com,Proposal for new data center power line faces opposition in Luzerne County,live,yes,negative,community_opposition
6610,2025-09,20250919204500,https://kashmirreader.com/2025/09/20/mumbai-strengthens-lead-as-indias-data-centre-capital-accounts-for-40-of-total-capacity/,kashmirreader.com,"‘Mumbai strengthens lead as India’s data centre capital, accounts for 40% of total capacity’ | Kashmir Reader",live,yes,positive,investment_buildout
6611,2025-09,20250922230000,https://www.gdnonline.com:443/Details/1363741/Nvidia-to-invest-$100-billion-in-OpenAI-for-data-centres,gdnonline.com:443,International Business: Nvidia to invest $100 billion in OpenAI for data centres,live,yes,positive,investment_buildout
6612,2025-09,20250903143000,https://www.nextplatform.com/2025/08/29/with-ai-boom-dells-datacenter-biz-is-finally-bigger-than-its-pc-biz/,nextplatform.com,"With AI Boom, Dell’s Datacenter Biz Is Finally Bigger Than Its PC Biz",live,yes,positive,investment_buildout
6613,2025-09,20250903230000,https://k2radio.com/ixp/99/p/cheyenne-data-centers-growth/,k2radio.com,How Data Centers Are Shaping Cheyenne's Economic Future,live,yes,positive,jobs_economy
6614,2025-09,20250904184500,https://www.fierce-network.com/cloud/company-has-new-answer-data-center-power-problem,fierce-network.com,Exclusive: This company has a new answer for the data center power problem,live,yes,positive,energy_grid
6615,2025-09,20250929124500,https://www.news18.com/photogallery/photogallery/tech-giants-race-to-build-mega-ai-data-centres-photos-ws-e-9603828.html,news18.com,tech giants race to build mega ai data centres photos ws,slug,yes,positive,investment_buildout
6616,2025-09,20250926144500,https://www.kildare-nationalist.ie/news/plans-for-3bn-data-centre-campus-stalled_arid-72032.html,kildare-nationalist.ie,Plans for €3bn data centre campus stalled  - News - Kildare Nationalist,live,yes,negative,investment_buildout
6617,2025-09,20250912130000,https://www.datacenterknowledge.com:443/energy-power-supply/high-voltage-dc-the-power-solution-for-ai-data-centers,datacenterknowledge.com:443,High-Voltage DC: The Power Solution for AI Data Centers,live,yes,positive,energy_grid
6618,2025-09,20250911151500,https://www.openpr.com/news/4178539/united-states-data-center-construction-market-2025-growth,openpr.com,united states data center construction market growth,slug,yes,positive,investment_buildout
6619,2025-09,20250919174500,https://www.prnewswire.com/news-releases/huawei-launches-xinghe-ai-fabric-2-0--empowering-enterprises-to-create-always-on-data-center-networks-with-full-computing-power-302561746.html,prnewswire.com,"Huawei Launches Xinghe AI Fabric 2.0, Empowering Enterprises to Create Always-on Data Center Networks with Full Computing Power",live,yes,positive,tech_operations
6620,2025-09,20250924141500,https://www.vindy.com/news/latest-news/2025/09/lordstown-joins-500-billion-ai-data-center-project/,vindy.com,Lordstown joins $500 billion AI data center project,live,yes,positive,investment_buildout
6621,2025-09,20250906013000,https://www.livemint.com/companies/news/metas-backstop-is-linchpin-for-26-billion-ai-data-center-deal-11757107517576.html,livemint.com,Meta’s Backstop Is Linchpin for $26 Billion AI Data-Center Deal | Company Business News,live,yes,positive,investment_buildout
6622,2025-09,20250927161500,https://www.wired.com/story/inside-the-nuclear-bunkers-mines-and-mountains-being-retrofitted-as-data-centers/,wired.com,"Inside the Nuclear Bunkers, Mines, and Mountains Being Retrofitted as Data Centers | WIRED",live,yes,neutral,investment_buildout
6623,2025-09,20250923134500,https://www.thestatesman.com/india/maha-cm-lays-foundation-for-amazon-web-services-data-centre-in-mumbai-1503490442.html,thestatesman.com,Maha CM lays foundation for Amazon Web Services data centre in Mumbai - The Statesman,live,yes,positive,investment_buildout
6624,2025-09,20250918130000,https://www.startribune.com/nvidia-to-invest-5-billion-in-intel-companies-will-work-together-on-products-for-data-centers-pcs/601476415,startribune.com,nvidia to invest billion in intel companies will work together on products for data centers pcs,slug,yes,positive,investment_buildout
6625,2025-09,20250927173000,https://www.coindesk.com/business/2025/09/27/crypto-miner-terawulf-to-raise-usd3b-in-google-backed-debt-deal-to-expand-data-centers,coindesk.com,Crypto Miner TeraWulf to Raise $3B in Google-Backed Debt Deal to Expand Data Centers,live,yes,positive,investment_buildout
6626,2025-09,20250929213000,https://www.kjzz.org/the-show/2025-09-29/arizona-cities-are-taking-different-approaches-to-regulate-large-water-users-like-data-centers,kjzz.org,Arizona cities are taking different approaches to regulate large water users like data centers,live,yes,neutral,policy_regulation
6627,2025-09,20250922221500,https://www.hngn.com/articles/268209/20250922/nvidia-invest-100-bn-openai-data-centers.htm,hngn.com,Nvidia To Invest Up To $100 Bn In OpenAI Data Centers,live,yes,positive,investment_buildout
6628,2025-09,20250901111500,"https://www.gdnonline.com:443/Details/1362067/OpenAI-plans-India-data-centre-in-major-Stargate-expansion,-Bloomberg-News-reports",gdnonline.com:443,"Tech Talk: OpenAI plans India data centre in major Stargate expansion, Bloomberg News reports",live,yes,positive,investment_buildout
6629,2025-09,20250908170000,https://www.utilitydive.com/news/indiana-governor-utility-rates-iurc-nipsco-data-center/759465/,utilitydive.com,Indiana governor seeks lower utility rates: ‘We can’t take it anymore.’ | Utility Dive,live,no,neutral,other
6630,2025-09,20250927044500,https://justthenews.com/nation/states/center-square/data-center-energy-and-water-needs-raise-concerns,justthenews.com,Data center energy and water needs raise concerns,live,yes,negative,energy_grid
6631,2025-09,20250906064500,https://www.minotdailynews.com/news/local-news/2025/09/nd-sees-new-data-center-debates/,minotdailynews.com,ND sees new data center debates - Minot Daily News,live,yes,neutral,community_opposition
6632,2025-09,20250922073000,https://www.marketscreener.com/news/supermicro-innovate-emea-2025-discover-the-latest-expanded-ai-portfolio-to-power-data-center-and-ce7d58dfda8ef527,marketscreener.com,supermicro innovate emea discover the latest expanded ai portfolio to power data center and,slug,yes,positive,tech_operations
6633,2025-09,20250924164500,https://developingtelecoms.com/telecom-technology/data-centres-networks/19112-ciena-acquires-nubis-communications-for-270m-to-boost-data-centre-capabilities.html,developingtelecoms.com,Ciena acquires Nubis Communications for $270M to boost data centre capabilities - Developing Telecoms,live,yes,positive,investment_buildout
6634,2025-09,20250919123000,https://www.interlochenpublicradio.org/2025-09-19/kalkaska-considering-data-center-development,interlochenpublicradio.org,Kalkaska considers data center development,live,yes,neutral,investment_buildout
6635,2025-09,20250925210000,https://insideclimatenews.org/news/25092025/naacp-opposes-massive-alabama-data-center/,insideclimatenews.org,"Citing Climate Crisis, NAACP Expresses Opposition to Massive Alabama Data Center - Inside Climate News",live,yes,negative,community_opposition
6636,2025-09,20250912173000,https://www.cnbc.com/2025/09/12/cramer-touts-corning-deep-in-the-data-centers-partnered-with-nvidia-apple.html,cnbc.com,"Cramer touts a stock 'deep in the data centers,' partnered with Nvidia, Apple",live,yes,positive,investment_buildout
6637,2025-09,20250919153000,https://technical.ly/civics/virginia-governor-race-data-centers-workers/,technical.ly,virginia governor race data centers workers,slug,yes,neutral,jobs_economy
6638,2025-09,20250924064500,https://www.thedickinsonpress.com/news/north-dakota/data-center-operations-in-north-dakota-save-nearly-41-million-through-state-tax-exemptions,thedickinsonpress.com,Data center operations in North Dakota save nearly $41M through state tax exemptions,live,yes,neutral,jobs_economy
6639,2025-09,20250919161500,https://www.whmi.com/news/article/howell-twp-to-hold-public-hearing-on-proposed-data-center,whmi.com,WHMI 93.5 Local News : Howell Twp to Hold Public Hearing on Proposed Data Center,live,yes,neutral,policy_regulation
6640,2025-09,20250924033000,https://www.webpronews.com/microsofts-microfluidic-chip-cooling-triples-ai-data-center-efficiency/,webpronews.com,microsofts microfluidic chip cooling triples ai data center efficiency,slug,yes,positive,tech_operations
6641,2025-09,20250917180000,https://electroiq.com/stats/edge-data-center-statistics/,electroiq.com,"Edge Data Center Statistics By Market, Revenue And Facts (2025)",live,yes,neutral,investment_buildout
6642,2025-09,20250921033000,https://www.newschannel10.com/2025/09/20/protest-over-panhandle-ai-data-centers-held-potter-county-courthouse/,newschannel10.com,Protest over Panhandle AI data centers held at Potter County Courthouse,live,yes,negative,community_opposition
6643,2025-09,20250923110000,https://aninews.in/news/business/power-equipment-stocks-climb-on-nvidia-data-center-investment-plan20250923151640/,aninews.in,Power equipment stocks climb on Nvidia data center investment plan,live,yes,positive,investment_buildout
6644,2025-09,20250925003000,https://www.globenewswire.com/news-release/2025/09/25/3155939/0/en/Telin-selects-Nokia-to-interconnect-data-centers-across-Singapore.html,globenewswire.com,Telin selects Nokia to interconnect data centers across,live,yes,positive,tech_operations
6645,2025-09,20250924121500,https://www.cootamundraherald.com.au/story/9074274/ai-energy-trilemma-in-sights-of-data-centre-boss/,cootamundraherald.com.au,"AI 'energy trilemma' in sights of data centre boss | Cootamundra Herald | Cootamundra, NSW",live,yes,neutral,energy_grid
6646,2025-09,20250909143000,https://wibc.com/726100/googles-data-center-plan-faces-final-vote-in-indianapolis/,wibc.com,Google’s Data Center Plan Faces Final Vote in Indianapolis,live,yes,neutral,policy_regulation
6647,2025-09,20250901151500,https://timesofindia.indiatimes.com/technology/tech-news/openai-plans-india-data-center-in-expansion-of-500-billion-stargate-project-that-donald-trump-called-the-largest-ai-infrastructure-project-in-history/articleshow/123637493.cms,timesofindia.indiatimes.com,OpenAI Plans India Data Center in expansion of $500 billion Stargate project that Donald Trump called “the largest AI infrastructure project in history” - The Times of India,live,yes,positive,investment_buildout
6648,2025-09,20250922204500,http://www.memphissun.com/news/278593740/how-data-center-hvac-teams-can-improve-indoor-air-quality-and-cut-energy-costs-with-high-efficiency-air-filters-a-comprehensive-analysis,memphissun.com,How Data Center HVAC Teams Can Improve Indoor Air Quality and Cut Energy Costs with High-Efficiency Air Filters: A Comprehensive Analysis,live,yes,positive,tech_operations
6649,2025-09,20250923220000,https://www.yoursourceone.com/news/national_news/openai-and-oracle-show-off-stargate-ai-data-center-in-texas-and-plan-five-more/article_792e62ec-b55e-50ea-ad68-bb8fc2b7bd9d.html,yoursourceone.com,openai and oracle show off stargate ai data center in texas and plan five more,slug,yes,positive,investment_buildout
6650,2025-09,20250925140000,https://www.datacenterknowledge.com/cybersecurity/compliance-alone-won-t-save-data-centers-from-ai-driven-threats,datacenterknowledge.com,Compliance Won’t Save Data Centers From AI Threats,live,yes,negative,tech_operations
6651,2025-09,20250923060000,https://www.irishtimes.com/opinion/2025/09/23/sadhbh-oneill-heres-an-idea-divert-the-energy-from-data-centres-to-heat-irish-homes/,irishtimes.com,Here’s an idea: divert the energy from data centres to heat Irish homes – The Irish Times,live,yes,positive,energy_grid
6652,2025-09,20250922221500,https://wowo.com/fw-google-data-center-to-potentially-add-179-more-generators/,wowo.com,fw google data center to potentially add more generators,slug,yes,neutral,energy_grid
6653,2025-09,20250930140000,https://www.constructiondive.com/news/data-center-contracts/761391/,constructiondive.com,"For data center contracts, it’s all about the fine print | Construction Dive",live,yes,neutral,investment_buildout
6654,2025-09,20250924190000,https://www.computerweekly.com/news/366631872/FT-250-executives-call-for-UK-grid-upgrades-to-support-AI-datacentre-expansion-plans,computerweekly.com,FT 250 executives call for UK grid upgrades to support AI datacentre expansion plans | Computer Weekly,live,yes,positive,energy_grid
6655,2025-09,20250919010000,http://www.prnewswire.com/news-releases/huawei-jointly-building-high-quality-and-reliable-data-centers-for-the-ai-era-302561160.html,prnewswire.com,HUAWEI: Jointly Building High-Quality and Reliable Data Centers for the AI Era,live,yes,positive,investment_buildout
6656,2025-09,20250930171500,http://www.zimbabwestar.com/news/278610207/internexa-launches-pop-at-hostdime-bogota-colombia-data-center,zimbabwestar.com,internexa launches pop at hostdime bogota colombia data center,slug,yes,neutral,investment_buildout
6657,2025-09,20250916120000,https://www.wsoctv.com/news/local/statesville-city-council-approves-rezoning-large-data-center-project/L5UESO7SRFF6BMQEPIFIYUEIZU/,wsoctv.com,Statesville City Council approves rezoning for large data center project – WSOC TV,live,yes,positive,policy_regulation
6658,2025-09,20250925211500,https://www.wboi.org/2025-09-25/nipsco-plans-large-natural-gas-plant-to-serve-data-centers-through-new-subsidiary,wboi.org,NIPSCO plans large natural gas plant to serve data centers through new subsidiary,live,yes,neutral,energy_grid
6659,2025-09,20250904213000,https://www.bloomberg.com/news/articles/2025-09-04/ai-data-centers-near-tax-break-with-165-billion-of-phantom-debt,bloomberg.com,ai data centers near tax break with billion of phantom debt,slug,yes,negative,investment_buildout
6660,2025-09,20250902220000,https://tiftongazette.com/2025/09/02/state-floating-new-rules-for-data-centers/,tiftongazette.com,State floating new rules for data centers | Tifton Gazette,live,yes,neutral,policy_regulation
6661,2025-09,20250901094500,https://www.witf.org/2025/09/01/data-center-site-in-lancaster-county-changes-hands-for-75m-as-developers-add-partner/,witf.org,Data center site in Lancaster County changes hands for $75M | WITF,live,yes,neutral,investment_buildout
6662,2025-09,20250926104500,http://myhostnews.com/2018/03/how-was-hostens-data-center-born/,myhostnews.com,How Was Hostens Data Center Born? – MyHostNews,live,yes,neutral,investment_buildout
6663,2025-09,20250910121500,https://www.wemu.org/wemu-news/2025-09-10/u-m-holds-town-hall-on-planned-ypsilanti-township-data-center,wemu.org,U-M holds town hall on planned Ypsilanti Township facility,live,no,neutral,other
6664,2025-09,20250915170000,https://wjla.com/news/local/old-landover-mall-data-center-plans-council-members-introduce-resolution-review-benefits-potential-negative-impacts-community-opposition-pushback-outrage,wjla.com,Councilmembers look to pause Landover data center plans following community pushback,live,yes,negative,community_opposition
6665,2025-09,20250910180000,https://discoverairdrie.com/articles/rocky-view-county-council-blocks-1100-acre-data-centre-proposal,discoverairdrie.com,"Rocky View County blocks 1,100-acre data centre campus plan - DiscoverAirdrie.com - Local News, Weather, Sports, and Job Listings for Airdrie, Alberta, and the Rocky View County region.",live,yes,negative,community_opposition
6666,2025-09,20250908221500,https://www.wtvr.com/news/local-news/goochland-data-center-concerns-sept-8-2025,wtvr.com,"Goochland residents oppose data center, nuclear reactor proposal",live,yes,negative,community_opposition
6667,2025-09,20250923224500,https://www.41nbc.com/jones-county-commissioners-approve-new-zoning-ordinance-outlining-path-for-data-center-development/,41nbc.com,Jones County Commissioners approve new zoning ordinance outlining path for data center development - 41NBC News | WMGT-DT,live,yes,positive,policy_regulation
6668,2025-09,20250910091500,https://markets.financialcontent.com/stocks/article/stockstory-2025-9-10-fcel-q2-deep-dive-data-center-demand-korean-partnerships-and-restructuring-shape-outlook,markets.financialcontent.com,"FinancialContent - FCEL Q2 Deep Dive: Data Center Demand, Korean Partnerships, and Restructuring Shape Outlook",live,yes,neutral,investment_buildout
6669,2025-09,20250919151500,https://www.investors.com/stock-lists/sector-leaders/arista-stock-ai-anet-data-center-tech-markets-investing/,investors.com,arista stock ai anet data center tech markets investing,slug,yes,positive,investment_buildout
6670,2025-09,20250903030000,https://channellife.com.au/story/australian-data-centres-appoints-trio-of-executives-for-expansion,channellife.com.au,Australian Data Centres appoints trio of executives for expansion,live,yes,positive,investment_buildout
6671,2025-09,20250916044500,https://www.mohavedailynews.com/opinion/poll-should-arizona-require-data-centers-to-meet-strict-local-water-and-energy-rules-before/poll_207b5779-3198-4995-b314-a20a937c5aa3.html,mohavedailynews.com,Poll: Should Arizona require data centers to meet strict local water and energy rules before building?,live,yes,neutral,policy_regulation
6672,2025-09,20250912124500,https://www.power-technology.com/news/titus-secures-673mw-generation-capacity-texas-data-centre-projects/,power-technology.com,titus secures 673mw generation capacity texas data centre projects,slug,yes,positive,energy_grid
6673,2025-09,20250904134500,https://talkradio960.com/ixp/182/p/meta-data-center-shreveport-power-bills/,talkradio960.com,meta data center shreveport power bills,slug,yes,negative,energy_grid
6674,2025-09,20250904023000,https://www.webpronews.com/dells-datacenter-revenue-tops-pcs-driven-by-ai-demand-for-nvidia-servers/,webpronews.com,dells datacenter revenue tops pcs driven by ai demand for nvidia servers,slug,yes,positive,investment_buildout
6675,2025-09,20250901033000,https://www.manilatimes.net/2025/09/01/tmt-newswire/pr-newswire/digital-edge-appoints-emmeline-tang-as-chief-product-officer-to-drive-innovation-and-growth-across-regional-data-center-portfolio/2176621,manilatimes.net,"Digital Edge Appoints Emmeline Tang as Chief Product Officer to Drive Innovation and Growth Across Regional Data Center Portfolio

 | The Manila Times",live,yes,positive,investment_buildout
6676,2025-09,20250926091500,https://www.citizensvoice.com/2025/09/26/mountain-top-officials-beingproactive-about-prospective-data-centers/,citizensvoice.com,Mountain Top officials being proactive about prospective data centers – Wilkes-Barre Citizens' Voice,live,yes,neutral,policy_regulation
6677,2025-09,20250908080000,https://www.finanznachrichten.de/nachrichten-2025-09/66375067-nokia-oyj-nokia-and-supermicro-partner-to-deliver-integrated-ai-optimized-data-center-networking-solutions-399.htm,finanznachrichten.de,"Nokia Oyj: Nokia and Supermicro partner to deliver integrated, AI-optimized data center networking solutions",live,yes,positive,tech_operations
6678,2025-09,20250924160000,https://www.investors.com/research/ibd-stock-of-the-day/sp-500-ai-data-center-play-quanta-services-flashes-buy-signal-bullish-upgrade/,investors.com,sp ai data center play quanta services flashes buy signal bullish upgrade,slug,yes,positive,investment_buildout
6679,2025-09,20250929180000,https://www.wisbusiness.com/2025/renewable-energy-could-quickly-respond-to-data-center-power-demands-expert-says/,wisbusiness.com,"Renewable energy could quickly respond to data center power demands, expert says | WisBusiness",live,yes,positive,energy_grid
6680,2025-09,20250923211500,https://hubcityradio.com/recap-of-digital-roundtable-addressing-ai-and-data-centers-held-at-nsu-tuesday/,hubcityradio.com,Recap of Digital Roundtable addressing AI and Data Centers held at NSU Tuesday - Hub City Radio,live,yes,neutral,other
6681,2025-09,20250917063000,https://kvia.com/news/2025/09/16/city-of-sunland-parks-requests-delay-of-final-vote-on-proposed-165m-data-center/,kvia.com,City of Sunland Parks requests delay of final vote on proposed $165B data center - KVIA,live,yes,neutral,policy_regulation
6682,2025-09,20250926181500,https://www.wgal.com/article/pa-hampden-township-commissioners-vote-data-center/68079527,wgal.com,Hampden Township commissioners reject data center proposal,live,yes,negative,community_opposition
6683,2025-09,20250929200000,https://www.insuranceinsider.com/article/2fe58sw1552u27tfo58u9/all-topics/claims-and-losses/multi-trillion-dollar-data-center-opportunity-comes-with-significant-risk,insuranceinsider.com,Log in access,live,no,neutral,other
6684,2025-09,20250913073000,https://www.rockymounttelegram.com/news/national/big-techs-energy-hungry-data-centers-could-be-bumped-off-grids-during-power-emergencies/article_f9b838b6-1500-5264-9b46-91177a077210.html,rockymounttelegram.com,big techs energy hungry data centers could be bumped off grids during power emergencies,slug,yes,negative,energy_grid
6685,2025-09,20250929223000,https://siliconangle.com/2025/09/29/ai-factory-foundry-intel-next-era-data-centers-aifactoriesdatacenters/,siliconangle.com,Intel repositions to build the next-gen AI factory - SiliconANGLE,live,yes,positive,investment_buildout
6686,2025-09,20250906003000,https://dailymemphian.com/subscriber/article/54862/google-west-memphis-data-center-entergy-arkansas-groot,dailymemphian.com,Google confirms West Memphis data center,live,yes,positive,investment_buildout
6687,2025-09,20250926191500,https://www.govtech.com/products/why-a-pennsylvania-county-pushed-pause-on-data-centers,govtech.com,Why a Pennsylvania County Pushed Pause on Data Centers,live,yes,negative,community_opposition
6688,2025-09,20250924044500,https://www.klove.com/news/trending/openai-reveals-stargate-ai-data-center-in-texas-and-plans-5-more-elsewhere-with-oracle-softbank-56529,klove.com,"OpenAI Reveals 'Stargate' AI Data Center In Texas and plans 5 more elsewhere with Oracle, Softbank | Positive Encouraging K-LOVE",live,yes,positive,investment_buildout
6689,2025-09,20250923004500,https://businessdailynetwork.com/stories/675491588-openai-partners-with-nvidia-on-100-billion-investment-for-next-gen-ai-data-centers,businessdailynetwork.com,OpenAI partners with NVIDIA on $100 billion investment for next-gen AI data centers - Business Daily,live,yes,positive,investment_buildout
6690,2025-09,20250917183000,https://www.hpcwire.com/off-the-wire/orca-computing-collaborates-with-pcss-to-deliver-data-centers-blueprint-for-quantum-ai-integration-built-on-nvidia/,hpcwire.com,HPCwire - Since 1987 – Covering the Fastest Computers in the World and the People Who Run Them,live,no,neutral,other
6691,2025-09,20250924213000,https://www.leadertelegram.com/opinion/editorials/our-view-data-center-decision-has-lessons-for-everyone/article_4194ff4c-184c-44de-b2eb-06c9536756f3.html,leadertelegram.com,Our View: Data center decision has lessons for everyone,live,yes,neutral,community_opposition
6692,2025-09,20250923211500,https://news.az/news/openai-and-oracle-to-expand-data-centers-in-texas,news.az,OpenAI and Oracle to expand data centers in Texas | News.az,live,yes,positive,investment_buildout
6693,2025-09,20250918194500,https://www.cbs58.com/news/microsoft-announces-7-billion-ai-datacenter-investment-to-wisconsin,cbs58.com,Microsoft announces $7 billion AI datacenter investment to Wisconsin,live,yes,positive,investment_buildout
6694,2025-09,20250917161500,http://www.newyorkstatesman.com/news/278581995/google-unveils-usd6-8-billion-uk-push-with-new-ai-data-centre-jobs,newyorkstatesman.com,google unveils usd6 billion uk push with new ai data centre jobs,slug,yes,positive,jobs_economy
6695,2025-09,20250910070000,https://www.prnewswire.com/news-releases/hithium-launches-ai-data-center-energy-storage-solution-at-re-2025-supporting-green-transition-with-long-duration-energy-storage-302552038.html,prnewswire.com,"Hithium Launches AI Data Center Energy Storage Solution at RE+ 2025, Supporting Green Transition with Long-Duration Energy Storage",live,yes,positive,energy_grid
6696,2025-09,20250918093000,https://www.thailand-business-news.com/asean/singapore/244375-singapores-new-energy-standards-set-to-drive-sustainable-growth-in-green-data-center-investments,thailand-business-news.com,Singapore's New Energy Standards Set to Drive Sustainable Growth in Green Data Center Investments - Thailand Business News,live,yes,positive,energy_grid
